author_url,avatar_url,author_name,author_handle,badge,post_time,tweet_text,replies,retweets,likes,tweet_url,analytics_url,cleaned_text,lemmatized_text,sentiment
https://x.com/Rick007W,https://pbs.twimg.com/profile_images/1961796904938803200/69FOjsJX_normal.jpg,Rick,@Rick007W,·,Mar 28,"Terrorist don’t care what you think, they will blow you up if they could, America is insuring you they won’t have the power to do so…a Thank You is appropriate, that’s what you should say to our brave soldiers…we can’t wait to do something if we get bombed while waiting…",19,1,,https://x.com/Rick007W/status/2037631815603618015,https://x.com/Rick007W/status/2037631815603618015/analytics,terrorist dont care what you think they will blow you up if they could america is insuring you they wont have the power to do soa thank you is appropriate thats what you should say to our brave soldierswe cant wait to do something if we get bombed while waiting,terrorist dont care think blow could america insuring wont power soa thank appropriate thats say brave soldierswe cant wait something get bombed waiting,Neutral
https://x.com/Rod_Hastings,https://pbs.twimg.com/profile_images/1641913185350418432/8FvVp_8G_normal.jpg,Rod Hastings,@Rod_Hastings,·,Mar 27,"Voted for it! Many friends and fellow service member are dead or mutilated by Iranian supplied munitions and IRGC agents in Iraq and elsewhere they sponsor terrorism. Sit this one out, you once again are wrong.",81,1,1,https://x.com/Rod_Hastings/status/2037550570886570327,https://x.com/Rod_Hastings/status/2037550570886570327/analytics,voted for it many friends and fellow service member are dead or mutilated by iranian supplied munitions and irgc agents in iraq and elsewhere they sponsor terrorism sit this one out you once again are wrong,voted many friend fellow service member dead mutilated iranian supplied munition irgc agent iraq elsewhere sponsor terrorism sit one wrong,Negative
https://x.com/RBishop957203,https://pbs.twimg.com/profile_images/1762250877232939008/Tvuxu810_normal.jpg,Pro Deo et Ecclesia,@RBishop957203,·,Mar 27,"You are an idiot! Iran has killed over 1100 service members over the years, they need to answer for that, cunt!",92,3,1,https://x.com/RBishop957203/status/2037538198503526470,https://x.com/RBishop957203/status/2037538198503526470/analytics,you are an idiot iran has killed over service members over the years they need to answer for that cunt,idiot iran killed service member year need answer cunt,Negative
https://x.com/MaxineR2911,https://pbs.twimg.com/profile_images/1435142340050505730/Dd51EV-i_normal.jpg,Maxine R.,@MaxineR2911,·,Mar 27,"You don’t speak for us, the American people and claim baseless statements just to remain relevant.",58,2,4,https://x.com/MaxineR2911/status/2037550809693684062,https://x.com/MaxineR2911/status/2037550809693684062/analytics,you dont speak for us the american people and claim baseless statements just to remain relevant,dont speak u american people claim baseless statement remain relevant,Negative
https://x.com/moodyblue40s,https://pbs.twimg.com/profile_images/1715477220259487744/rWSKBnzb_normal.jpg,Alicia Justice is still hopeful,@moodyblue40s,·,Mar 28,"What are you doing and why are you doing it? You left congress in the middle of your term no less. We the people voted for the ONLY person who is on our side and if he thinks, as many citizens do, that this is necessary, then it's necessary. EVEN if his standing in the way is",66,,,https://x.com/moodyblue40s/status/2037694434834280931,https://x.com/moodyblue40s/status/2037694434834280931/analytics,what are you doing and why are you doing it you left congress in the middle of your term no less we the people voted for the only person who is on our side and if he thinks as many citizens do that this is necessary then its necessary even if his standing in the way is,left congress middle term less people voted person side think many citizen necessary necessary even standing way,Positive
https://x.com/NoLiesNoExcuses,https://pbs.twimg.com/profile_images/2005753486026379264/cWRUyFDx_normal.jpg,JustVal,@NoLiesNoExcuses,·,Mar 27,You don’t speak for the American people.  Speak for yourself and only yourself.,28,2,,https://x.com/NoLiesNoExcuses/status/2037554669644648740,https://x.com/NoLiesNoExcuses/status/2037554669644648740/analytics,you dont speak for the american people speak for yourself and only yourself,dont speak american people speak,Neutral
https://x.com/JoeyZR1,https://pbs.twimg.com/profile_images/1837629570540773376/-wxjj5pf_normal.jpg,Joey ZR1,@JoeyZR1,·,Mar 28,If Iran deployed nuclear weapons your take would change!!  You know damn well  you know the threat   And yes I voted for,43,2,,https://x.com/JoeyZR1/status/2037604740679270815,https://x.com/JoeyZR1/status/2037604740679270815/analytics,if iran deployed nuclear weapons your take would change you know damn well you know the threat and yes i voted for,iran deployed nuclear weapon take would change know damn well know threat yes voted,Neutral
https://x.com/radioclash70,https://pbs.twimg.com/profile_images/1886980107249606656/XIVmTWTk_normal.jpg,Yakuruna,@radioclash70,·,Mar 27,The USA is ending the regime you dummy,20,1,,https://x.com/radioclash70/status/2037544425702715737,https://x.com/radioclash70/status/2037544425702715737/analytics,the usa is ending the regime you dummy,usa ending regime dummy,Neutral
https://x.com/5PointBaptist,https://pbs.twimg.com/profile_images/2036813677719179265/sRbAP_U5_normal.jpg,Chris,@5PointBaptist,·,Mar 28,"Yeah, let's end it before the objective is complete. You're dumber than cat vomit.",15,,,https://x.com/5PointBaptist/status/2037666037798502410,https://x.com/5PointBaptist/status/2037666037798502410/analytics,yeah lets end it before the objective is complete youre dumber than cat vomit,yeah let end objective complete youre dumber cat vomit,Neutral
https://x.com/CannoliPete,https://pbs.twimg.com/profile_images/1692018599379230720/8W6Lj2hh_normal.jpg,CannoliPete,@CannoliPete,·,Mar 27,"This chick does not magically have the world figured out. She's either an egotistical ass who thinks her opinion is the only right opinion, or there's an ulterior motive.",30,1,,https://x.com/CannoliPete/status/2037558463124160907,https://x.com/CannoliPete/status/2037558463124160907/analytics,this chick does not magically have the world figured out shes either an egotistical ass who thinks her opinion is the only right opinion or theres an ulterior motive,chick magically world figured shes either egotistical as think opinion right opinion there ulterior motive,Negative
https://x.com/r_aunt2512,https://pbs.twimg.com/profile_images/1815934391580868608/LqzluBgk_normal.jpg,AuntLizR,@r_aunt2512,·,Mar 28,"Yes we voted to make America safe!! That comes in many forms!

We didn't vote for you! 

You're a traitor and quitter!",29,1,2,https://x.com/r_aunt2512/status/2037728193633718433,https://x.com/r_aunt2512/status/2037728193633718433/analytics,yes we voted to make america safe that comes in many forms we didnt vote for you youre a traitor and quitter,yes voted make america safe come many form didnt vote youre traitor quitter,Positive
https://x.com/mike_thee_pike,https://pbs.twimg.com/profile_images/1892032868601188352/Wx3N2syg_normal.jpg,Mike-the-Pike,@mike_thee_pike,·,Mar 27,"Wrong, Marg. The Islamic regime killed over 30,000 of its own civilians, plus thousands of Americans in its 47 years of Iranian occupation. Let that sink in. That is who you are defending. They need to be destroyed and Trump is the only president during this time with the guts to",93,1,6,https://x.com/mike_thee_pike/status/2037543296977739882,https://x.com/mike_thee_pike/status/2037543296977739882/analytics,wrong marg the islamic regime killed over of its own civilians plus thousands of americans in its years of iranian occupation let that sink in that is who you are defending they need to be destroyed and trump is the only president during this time with the guts to,wrong marg islamic regime killed civilian plus thousand american year iranian occupation let sink defending need destroyed trump president time gut,Negative
https://x.com/srod409,https://pbs.twimg.com/profile_images/1368960147305988099/Wh0xi0JM_normal.jpg,D. B. Cooper,@srod409,·,Mar 28,"I’m old enough to remember Iran storming our embassy, and taking our personnel hostage for 444 days. Then killing 250 Marines in Beirut. Then killing/maiming thousands of our troops in Iraq. Not counting the numerous terrorists acts in the last 47 years. President Trump is the",78,3,,https://x.com/srod409/status/2037731932855759330,https://x.com/srod409/status/2037731932855759330/analytics,im old enough to remember iran storming our embassy and taking our personnel hostage for days then killing marines in beirut then killingmaiming thousands of our troops in iraq not counting the numerous terrorists acts in the last years president trump is the,im old enough remember iran storming embassy taking personnel hostage day killing marine beirut killingmaiming thousand troop iraq counting numerous terrorist act last year president trump,Neutral
https://x.com/kaminner121,https://pbs.twimg.com/profile_images/2024817578888015872/3oExOxAg_normal.jpg,Kat Minner,@kaminner121,·,Mar 28,"Seriously, how much money are you being paid?",9,,,https://x.com/kaminner121/status/2037862527216845243,https://x.com/kaminner121/status/2037862527216845243/analytics,seriously how much money are you being paid,seriously much money paid,Positive
https://x.com/Keck553,https://pbs.twimg.com/profile_images/2033372762220457984/0mOuI__W_normal.jpg,Eric Rocketman,@Keck553,·,Mar 27,"We didn’t elect you to conduct foreign policy 

STFU, quitter",72,2,9,https://x.com/Keck553/status/2037546732930900401,https://x.com/Keck553/status/2037546732930900401/analytics,we didnt elect you to conduct foreign policy stfu quitter,didnt elect conduct foreign policy stfu quitter,Positive
https://x.com/TAWDubAZ,https://pbs.twimg.com/profile_images/1904992186770526208/38dQ5FzP_normal.jpg,TDubAz,@TAWDubAZ,·,Mar 27,"It's been ALL of ten minutes into completely wiping out the #1 state sponsor of terror... and here you are, not seeing anything beyond your own clickism lust!",78,1,9,https://x.com/TAWDubAZ/status/2037536569616408721,https://x.com/TAWDubAZ/status/2037536569616408721/analytics,its been all of ten minutes into completely wiping out the state sponsor of terror and here you are not seeing anything beyond your own clickism lust,ten minute completely wiping state sponsor terror seeing anything beyond clickism lust,Positive
https://x.com/SJMac8546,https://pbs.twimg.com/profile_images/1664604671091122176/0-AyTgNx_normal.jpg,SJ Mac,@SJMac8546,·,Mar 27,"The left was correct about you when they thought you were a complete moron. 

Of course they like you now because you're working to help elect them",68,2,9,https://x.com/SJMac8546/status/2037549470208913417,https://x.com/SJMac8546/status/2037549470208913417/analytics,the left was correct about you when they thought you were a complete moron of course they like you now because youre working to help elect them,left correct thought complete moron course like youre working help elect,Positive
https://x.com/TMinchiata,https://pbs.twimg.com/profile_images/1905087870735613952/quV48xNO_normal.jpg,Tanto Minchiata,@TMinchiata,·,Mar 28,"Iran was already shooting missiles at Israel. The war was already going on. What you are really saying is don't fight back. Hard pass, Temu Daisy Duke.",48,3,,https://x.com/TMinchiata/status/2037564755649712485,https://x.com/TMinchiata/status/2037564755649712485/analytics,iran was already shooting missiles at israel the war was already going on what you are really saying is dont fight back hard pass temu daisy duke,iran already shooting missile israel war already going really saying dont fight back hard pas temu daisy duke,Neutral
https://x.com/HunterAllen4,https://pbs.twimg.com/profile_images/1829508095438925824/68zmBUbu_normal.jpg,Hunter Allen,@HunterAllen4,·,Mar 27,"Agreed 

But boots on ground today and extended the 2 day war again 

Soooo",307,1,,https://x.com/HunterAllen4/status/2037533323170402578,https://x.com/HunterAllen4/status/2037533323170402578/analytics,agreed but boots on ground today and extended the day war again soooo,agreed boot ground today extended day war soooo,Neutral
https://x.com/Ehsanism,https://pbs.twimg.com/profile_images/2016947383993524224/XeAhfKCw_normal.jpg,Ehsan 𓄂☼,@Ehsanism,·,Mar 27,She's obviously a moron. Do NOT end it before total collapse of the regime!,253,12,,https://x.com/Ehsanism/status/2037554601176465456,https://x.com/Ehsanism/status/2037554601176465456/analytics,shes obviously a moron do not end it before total collapse of the regime,shes obviously moron end total collapse regime,Positive
https://x.com/VN1VN77,https://pbs.twimg.com/profile_images/1885158811574353920/WEBXtMn0_normal.jpg,Victor777,@VN1VN77,·,Mar 28,Who told you that?,57,1,9,https://x.com/VN1VN77/status/2037619186482962735,https://x.com/VN1VN77/status/2037619186482962735/analytics,who told you that,told,Neutral
https://x.com/proteinwisdom,https://pbs.twimg.com/profile_images/453973689793396737/UP7wukhS_normal.jpeg,Mulder’s Long Fight for Account Reinstatement,@proteinwisdom,·,Mar 27,"“Win the war in Iran.”

There. Fixed it for you, gym slut.",619,2,3,https://x.com/proteinwisdom/status/2037536053863821760,https://x.com/proteinwisdom/status/2037536053863821760/analytics,win the war in iran there fixed it for you gym slut,win war iran fixed gym slut,Negative
https://x.com/kingkhone4real,https://pbs.twimg.com/profile_images/2017237919044345856/VUF7LmAm_normal.jpg,Khone,@kingkhone4real,·,Mar 27,"Make Israel Great Again, MIGA",92,4,,https://x.com/kingkhone4real/status/2037548028135923900,https://x.com/kingkhone4real/status/2037548028135923900/analytics,make israel great again miga,make israel great miga,Neutral
https://x.com/Calim1701,https://pbs.twimg.com/profile_images/1347701350172266498/5p3zctph_normal.jpg,Susan Dietz,@Calim1701,·,Mar 28,"I voted for a safe America. When a country tells you they have missiles that can hit NYC, then you need to see if they do. If that means bombing them out of existence, that works for me.",14,2,,https://x.com/Calim1701/status/2037607340686586156,https://x.com/Calim1701/status/2037607340686586156/analytics,i voted for a safe america when a country tells you they have missiles that can hit nyc then you need to see if they do if that means bombing them out of existence that works for me,voted safe america country tell missile hit nyc need see mean bombing existence work,Neutral
https://x.com/RayFenton321,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Ralph Desimone,@RayFenton321,·,Mar 28,"You are missing the fact that the current Iran regime has been at war with the USA for 47 years, has killed thousands, and was making progress on their ability to kill many millions.
It would have been the worst kind of dereliction of duty for any president to not act to protect",85,3,,https://x.com/RayFenton321/status/2037582674857214321,https://x.com/RayFenton321/status/2037582674857214321/analytics,you are missing the fact that the current iran regime has been at war with the usa for years has killed thousands and was making progress on their ability to kill many millions it would have been the worst kind of dereliction of duty for any president to not act to protect,missing fact current iran regime war usa year killed thousand making progress ability kill many million would worst kind dereliction duty president act protect,Negative
https://x.com/Rahmanalipk,https://pbs.twimg.com/profile_images/2021862818719707136/-KkW1c0d_normal.jpg,Rahman Ali,@Rahmanalipk,·,Mar 27,The wrong path chosen. End the Iran war now for humanity’s sake.,53,3,,https://x.com/Rahmanalipk/status/2037539337525706909,https://x.com/Rahmanalipk/status/2037539337525706909/analytics,the wrong path chosen end the iran war now for humanitys sake,wrong path chosen end iran war humanity sake,Neutral
https://x.com/JLimebrook,https://pbs.twimg.com/profile_images/1641949543679000578/rcEsyrAO_normal.jpg,Tyrone Slothrop,@JLimebrook,·,Mar 28,"You're not really against the war, you're just against fighting alongside Israel.  I used to like you, but you're a disgusting bigot.",31,1,1,https://x.com/JLimebrook/status/2037581133672829419,https://x.com/JLimebrook/status/2037581133672829419/analytics,youre not really against the war youre just against fighting alongside israel i used to like you but youre a disgusting bigot,youre really war youre fighting alongside israel used like youre disgusting bigot,Positive
https://x.com/omarfade_,https://pbs.twimg.com/profile_images/1935310475975127040/gAs1Pjko_normal.jpg,Omar | Fade,@omarfade_,·,Mar 27,Started a war nobody voted for and now everyone is paying the price for it,33,3,,https://x.com/omarfade_/status/2037541855446126986,https://x.com/omarfade_/status/2037541855446126986/analytics,started a war nobody voted for and now everyone is paying the price for it,started war nobody voted everyone paying price,Neutral
https://x.com/ChuckVarnum247,https://pbs.twimg.com/profile_images/1585881704148848640/NsouNCjN_normal.jpg,Chuck Varnum,@ChuckVarnum247,·,Mar 27,From MAGA supporter to Mullah supporter. You’ve outdone yourself.,24,2,,https://x.com/ChuckVarnum247/status/2037543697840279943,https://x.com/ChuckVarnum247/status/2037543697840279943/analytics,from maga supporter to mullah supporter youve outdone yourself,maga supporter mullah supporter youve outdone,Neutral
https://x.com/peacemaker_joe,https://pbs.twimg.com/profile_images/1938406138447331328/OnBY3RPO_normal.jpg,JC,@peacemaker_joe,·,Mar 27,Margie……you were conned by a coward hopefully he has shown u his true colors.  Thank you for showing us yours!,114,1,3,https://x.com/peacemaker_joe/status/2037547779887604164,https://x.com/peacemaker_joe/status/2037547779887604164/analytics,margieyou were conned by a coward hopefully he has shown u his true colors thank you for showing us yours,margieyou conned coward hopefully shown true color thank showing u,Positive
https://x.com/MRJbloodmage,https://pbs.twimg.com/profile_images/1958457676389838848/m3N79LUK_normal.jpg,Mohamad Jafarof,@MRJbloodmage,·,Mar 27,"Lady you’re delusional af!! Sit down this one. 
Have you ever lived in Iran??? Have you? Its not a war. Its rescue mission. 
Please if you don’t what you’re talking about, just stop talking and ruining everything. 
You obviously don’t care about humanity or Iran or Americans.",52,2,,https://x.com/MRJbloodmage/status/2037547687843930599,https://x.com/MRJbloodmage/status/2037547687843930599/analytics,lady youre delusional af sit down this one have you ever lived in iran have you its not a war its rescue mission please if you dont what youre talking about just stop talking and ruining everything you obviously dont care about humanity or iran or americans,lady youre delusional af sit one ever lived iran war rescue mission please dont youre talking stop talking ruining everything obviously dont care humanity iran american,Positive
https://x.com/iamparadise01,https://pbs.twimg.com/profile_images/2034390635789045763/BonhqQMK_normal.jpg,DrakeDailyHQ,@iamparadise01,·,Mar 27,Why are you complaining here? Go to the White House,23,1,,https://x.com/iamparadise01/status/2037544373064257572,https://x.com/iamparadise01/status/2037544373064257572/analytics,why are you complaining here go to the white house,complaining go white house,Negative
https://x.com/CindyLM1969,https://pbs.twimg.com/profile_images/1941939048399941632/bboZVEtL_normal.jpg,CLM,@CindyLM1969,·,Mar 27,You need to read the room. Nobody listens to you and nobody wants your opinion,106,13,,https://x.com/CindyLM1969/status/2037553950707077402,https://x.com/CindyLM1969/status/2037553950707077402/analytics,you need to read the room nobody listens to you and nobody wants your opinion,need read room nobody listens nobody want opinion,Negative
https://x.com/jlschuth,https://pbs.twimg.com/profile_images/1867863988588941312/fTTdYuD-_normal.jpg,Jeff & Rio,@jlschuth,·,Mar 27,"Idiot!  Where in the Hell have you been for the past 47 years!
Were you born under a rock and stayed there??
Or…are you simply a lying POS?",54,1,4,https://x.com/jlschuth/status/2037539060579750215,https://x.com/jlschuth/status/2037539060579750215/analytics,idiot where in the hell have you been for the past years were you born under a rock and stayed there orare you simply a lying pos,idiot hell past year born rock stayed orare simply lying po,Neutral
https://x.com/dyyrStraits,https://pbs.twimg.com/profile_images/1527450182660435968/e9FHaDYW_normal.jpg,dyyrStraits,@dyyrStraits,·,Mar 27,I guess you'll stand behind any cause as long as it's not Trump. TDS has infected you.,40,2,4,https://x.com/dyyrStraits/status/2037547755259003014,https://x.com/dyyrStraits/status/2037547755259003014/analytics,i guess youll stand behind any cause as long as its not trump tds has infected you,guess youll stand behind long trump tds infected,Neutral
https://x.com/WomenAreFedUp,https://pbs.twimg.com/profile_images/1907423636962590720/_pYEcyyg_normal.jpg,Center Lefty,@WomenAreFedUp,·,Mar 28,"And it’s costing taxpayers billions per day!

We can’t afford healthcare, groceries, gas, rent/mortgages, clothing, utilities, or car payments. Yet Trump spends billions on an illegal war. It’s infuriating!",12,,,https://x.com/WomenAreFedUp/status/2037881749611389333,https://x.com/WomenAreFedUp/status/2037881749611389333/analytics,and its costing taxpayers billions per day we cant afford healthcare groceries gas rentmortgages clothing utilities or car payments yet trump spends billions on an illegal war its infuriating,costing taxpayer billion per day cant afford healthcare grocery gas rentmortgages clothing utility car payment yet trump spends billion illegal war infuriating,Neutral
https://x.com/Brutal_Realist_,https://pbs.twimg.com/profile_images/1967799759713763328/u_CfyW4F_normal.jpg,Brutal Realist,@Brutal_Realist_,·,Mar 27,"Wars are easy to start in boardrooms and impossible to explain at funerals.
The people who voted for change didn't vote for this.
That gap between mandate and action is where trust goes to die.",111,3,,https://x.com/Brutal_Realist_/status/2037539353908703417,https://x.com/Brutal_Realist_/status/2037539353908703417/analytics,wars are easy to start in boardrooms and impossible to explain at funerals the people who voted for change didnt vote for this that gap between mandate and action is where trust goes to die,war easy start boardroom impossible explain funeral people voted change didnt vote gap mandate action trust go die,Neutral
https://x.com/MonaMartin59,https://pbs.twimg.com/profile_images/1864645649079193600/LIU2UhT7_normal.jpg,GatorGurl,@MonaMartin59,·,Mar 27,We voted for Trump to do what is necessary to taking the trash out…go retire loud mouth,27,1,,https://x.com/MonaMartin59/status/2037544867807584710,https://x.com/MonaMartin59/status/2037544867807584710/analytics,we voted for trump to do what is necessary to taking the trash outgo retire loud mouth,voted trump necessary taking trash outgo retire loud mouth,Positive
https://x.com/Muzegirl,https://pbs.twimg.com/profile_images/1855255488322998273/JDQzjlAz_normal.jpg,Muzegirl,@Muzegirl,·,Mar 27,"Situations arise and results in changes to the plan, genius. 

Like there was a time I never saw you as a turn coat quitter.",41,1,,https://x.com/Muzegirl/status/2037543142879121899,https://x.com/Muzegirl/status/2037543142879121899/analytics,situations arise and results in changes to the plan genius like there was a time i never saw you as a turn coat quitter,situation arise result change plan genius like time never saw turn coat quitter,Negative
https://x.com/OBrey_1,https://pbs.twimg.com/profile_images/1991261830077886464/IeJ50gGP_normal.jpg,O’Brey,@OBrey_1,·,Mar 27,"You know how we know you’ve been turned?
Because no war with Iran was one thing, but doubling down and claiming the U.S. started it is without a doubt an indication.",55,2,,https://x.com/OBrey_1/status/2037546932793401536,https://x.com/OBrey_1/status/2037546932793401536/analytics,you know how we know youve been turned because no war with iran was one thing but doubling down and claiming the us started it is without a doubt an indication,know know youve turned war iran one thing doubling claiming u started without doubt indication,Positive
https://x.com/sahu42750,https://pbs.twimg.com/profile_images/2026329411377905664/pJqzGZ-J_normal.jpg,Shiwad Ganesh,@sahu42750,·,Mar 27,"will continuing this conflict restore long-term stability and security, or will prolonged energy shocks, rising inflation in emerging economies, and civilian casualties push the international community toward urgent de-escalation?",89,3,,https://x.com/sahu42750/status/2037540695406436796,https://x.com/sahu42750/status/2037540695406436796/analytics,will continuing this conflict restore longterm stability and security or will prolonged energy shocks rising inflation in emerging economies and civilian casualties push the international community toward urgent deescalation,continuing conflict restore longterm stability security prolonged energy shock rising inflation emerging economy civilian casualty push international community toward urgent deescalation,Negative
https://x.com/TheDirtyAlpaca,https://pbs.twimg.com/profile_images/1460826051064569863/Yr-AypHv_normal.jpg,TheDirtyAlpaca,@TheDirtyAlpaca,·,Mar 27,Holy shit...stfu. you talk more now than when you were in office. Seem to have alot to say for someone who quit representing the people.,59,7,,https://x.com/TheDirtyAlpaca/status/2037534486661906902,https://x.com/TheDirtyAlpaca/status/2037534486661906902/analytics,holy shitstfu you talk more now than when you were in office seem to have alot to say for someone who quit representing the people,holy shitstfu talk office seem alot say someone quit representing people,Neutral
https://x.com/StevenJ95733546,https://pbs.twimg.com/profile_images/1686872129763975168/XZO7ExKo_normal.jpg,Uri the zionist car guy,@StevenJ95733546,·,Mar 28,"The American people voted to let Trump decide what they needed. The United States is a representative democracy, not a direct democracy.",29,1,,https://x.com/StevenJ95733546/status/2037614382268489841,https://x.com/StevenJ95733546/status/2037614382268489841/analytics,the american people voted to let trump decide what they needed the __united_states__ __united_states__ is a representative democracy not a direct democracy,american people voted let trump decide needed united_states united_states representative democracy direct democracy,Neutral
https://x.com/darrin_lofton,https://pbs.twimg.com/profile_images/2028740105096351744/31c0edJC_normal.jpg,Darrin Lofton,@darrin_lofton,·,Mar 27,The Ayatollah appreciates your unwavering support,45,2,,https://x.com/darrin_lofton/status/2037547009054503029,https://x.com/darrin_lofton/status/2037547009054503029/analytics,the ayatollah appreciates your unwavering support,ayatollah appreciates unwavering support,Positive
https://x.com/2_tts,https://pbs.twimg.com/profile_images/1039988603450011648/60Ohj1J7_normal.jpg,Tom T 2.0,@2_tts,·,Mar 27,Because Iran wasn't handled 4 presidents ago is the reason we are in this gigantic mess now.,185,2,22,https://x.com/2_tts/status/2037536347708412211,https://x.com/2_tts/status/2037536347708412211/analytics,because iran wasnt handled presidents ago is the reason we are in this gigantic mess now,iran wasnt handled president ago reason gigantic mess,Neutral
https://x.com/elexsiscaliskan,https://pbs.twimg.com/profile_images/1942343088086867970/E4PY8h5L_normal.jpg,Elexsis Caliskan,@elexsiscaliskan,·,Mar 27,Modern woman: watching Jewish western Hollywood with literally no education on history. Confused!,35,3,,https://x.com/elexsiscaliskan/status/2037539377539338307,https://x.com/elexsiscaliskan/status/2037539377539338307/analytics,modern woman watching jewish western hollywood with literally no education on history confused,modern woman watching jewish western hollywood literally education history confused,Neutral
https://x.com/TimRRich,https://pbs.twimg.com/profile_images/1586004864454238208/Wor-j3DB_normal.jpg,Tim R,@TimRRich,·,Mar 27,I voted for it. Fck off. You don't speak for me and millions of others that back our POTUS.,39,4,,https://x.com/TimRRich/status/2037542388218888521,https://x.com/TimRRich/status/2037542388218888521/analytics,i voted for it fck off you dont speak for me and millions of others that back our potus,voted fck dont speak million others back potus,Neutral
https://x.com/Rokeniswatching,https://pbs.twimg.com/profile_images/1879570499921190912/DvOzqY8D_normal.jpg,Roken,@Rokeniswatching,·,Mar 28,"You just refuse to understand that Iran started this war.

When you cannot get even basic facts correct, you have NOTHING to say.",31,2,,https://x.com/Rokeniswatching/status/2037564039354867753,https://x.com/Rokeniswatching/status/2037564039354867753/analytics,you just refuse to understand that iran started this war when you cannot get even basic facts correct you have nothing to say,refuse understand iran started war cannot get even basic fact correct nothing say,Neutral
https://x.com/Irsheyzs2,https://pbs.twimg.com/profile_images/2030060345327505409/fbwgY4sC_normal.jpg,DJ,@Irsheyzs2,·,Mar 27,Key word in your title FORMER therefore please do everyone a solid and…,81,4,15,https://x.com/Irsheyzs2/status/2037540603576131990,https://x.com/Irsheyzs2/status/2037540603576131990/analytics,key word in your title former therefore please do everyone a solid and,key word title former therefore please everyone solid,Positive
https://x.com/AncientGamer_GG,https://pbs.twimg.com/profile_images/1967075790501318656/AA39jX0G_normal.jpg,Ancient Gamer,@AncientGamer_GG,·,Mar 28,it's EXACTLY what we voted for... now try be less of an attention whore,21,2,,https://x.com/AncientGamer_GG/status/2037562669272817825,https://x.com/AncientGamer_GG/status/2037562669272817825/analytics,its exactly what we voted for now try be less of an attention whore,exactly voted try less attention whore,Negative
https://x.com/JSuperswan,https://pbs.twimg.com/profile_images/1937427051994103808/FO3RFsch_normal.jpg,S W A N,@JSuperswan,·,Mar 27,"An unconstitutional war, fueled by a false golden age of pride, is pushing America toward decline.",65,6,,https://x.com/JSuperswan/status/2037534703289327736,https://x.com/JSuperswan/status/2037534703289327736/analytics,an unconstitutional war fueled by a false golden age of pride is pushing america toward decline,unconstitutional war fueled false golden age pride pushing america toward decline,Negative
https://x.com/ObiWanKEKobi,https://pbs.twimg.com/profile_images/1151697335145115649/4Ajxhqeb_normal.jpg,Obi,@ObiWanKEKobi,·,Mar 27,"What MTG and the other antiwar alt-reich are actually thinking:  If Iran is defeated, then who will nuke the evil Jews.",29,2,,https://x.com/ObiWanKEKobi/status/2037554424827031902,https://x.com/ObiWanKEKobi/status/2037554424827031902/analytics,what mtg and the other antiwar altreich are actually thinking if iran is defeated then who will nuke the evil jews,mtg antiwar altreich actually thinking iran defeated nuke evil jew,Negative
https://x.com/Wealth_Counter,https://pbs.twimg.com/profile_images/2034531787670769664/IUHWI2i6_normal.png,WealthCounter,@Wealth_Counter,·,Mar 27,Civilian lives should remain the central concern in any geopolitical conflict but every modern war quickly becomes bigger than the original decision makers imagined...Lets Pray !,124,3,,https://x.com/Wealth_Counter/status/2037540104974319852,https://x.com/Wealth_Counter/status/2037540104974319852/analytics,civilian lives should remain the central concern in any geopolitical conflict but every modern war quickly becomes bigger than the original decision makers imaginedlets pray,civilian life remain central concern geopolitical conflict every modern war quickly becomes bigger original decision maker imaginedlets pray,Neutral
https://x.com/shuckey1,https://pbs.twimg.com/profile_images/1609030196220362754/D_-GZVHa_normal.jpg,ShuckeyT,@shuckey1,·,Mar 28,This should have been done long ago.,30,3,,https://x.com/shuckey1/status/2037734119447187906,https://x.com/shuckey1/status/2037734119447187906/analytics,this should have been done long ago,done long ago,Neutral
https://x.com/ScruffMcGruff11,https://pbs.twimg.com/profile_images/2015997132080087040/XayfsSdR_normal.jpg,Trump Train. All Aboard!!,@ScruffMcGruff11,·,Mar 28,"Shut the hell up you has been. More like a never was been. We voted for Trumps judgement not yours. Defeating the most dangerous terrorist organization on the planet is going to be a win and everyone will be silent when we tell you Trump was right, again.",61,3,,https://x.com/ScruffMcGruff11/status/2037588516159299969,https://x.com/ScruffMcGruff11/status/2037588516159299969/analytics,shut the hell up you has been more like a never was been we voted for trumps judgement not yours defeating the most dangerous terrorist organization on the planet is going to be a win and everyone will be silent when we tell you trump was right again,shut hell like never voted trump judgement defeating dangerous terrorist organization planet going win everyone silent tell trump right,Negative
https://x.com/JohnPLynch0316,https://pbs.twimg.com/profile_images/1891446490066776064/9wwPMfcu_normal.jpg,John Lynch,@JohnPLynch0316,·,Mar 27,47 years of threats was enough. We are getting rid of the threat. They killed 3500 service members with IED's and maimed over 25k. It was overdue.,54,4,,https://x.com/JohnPLynch0316/status/2037541129713799677,https://x.com/JohnPLynch0316/status/2037541129713799677/analytics,years of threats was enough we are getting rid of the threat they killed service members with ieds and maimed over k it was overdue,year threat enough getting rid threat killed service member ied maimed k overdue,Negative
